,电影名称,评论人,星级,评论时间,题目,评论内容,有用,没用,回应,地理位置,情绪
1426,变形金刚3的影评 (1590),缥缈惊鸿影,5,2010-11-29 01:54:25,精彩动作和大战场面，震撼人心,这篇影评可能有剧透                        影片主要讲述了阿波罗11号40年前登陆月球时原来早就发现了变形金刚的残骸，当年博派首领御天敌带着拯救塞伯坦球的秘密武器“能量柱”逃走，不幸坠落在月球。多年后，狂派威震天设下陷阱，让擎天柱带回御天敌和能量柱，掀起两派在地球的战事。迈克尔·贝拍出了他最棒的电影。在...                     ,51.0,,0回应,海南海口,0.7872629328774793
1427,变形金刚3的影评 (1590),jayster,5,2010-11-29 01:54:25,山姆姆升职记+机器人总动员,这篇影评可能有剧透                        提早六天买的零点首映的巨幕3D票。两年前就像等待大年三十儿晚上的十二点一样，整天掰着手指数还有几个小时。可是昨天，直到十一点半到影院门口，也没太多兴奋劲儿。  -------关于3D--------------------  当影片第一个镜头——塞伯坦星球浩战——出来的时候，我感叹这确实是[...                     ,22.0,,9回应,浙江嘉兴,0.4263422160462855
1428,变形金刚3的影评 (1590),Mr.Sick Joke,5,2010-11-29 01:54:25,我还是给了四星 老贝还是进步了的,这篇影评可能有剧透                        首先声明我看的Imax 3D，而且座位还算不错，喜欢Imax的知道这意味着什么，没错，酷。  如标题所说，我个人给了四星，但这里有一星是赞特效，还有一星是因为喜欢Imax，并且我很喜欢涉及到阴谋论的故事(不过也许关于切尔诺贝力的阴谋论真的是要被玩烂了)。  这一集其实很有进步。...                     ,31.0,8.0,17回应,北京,0.6858948494589018
1429,变形金刚3的影评 (1590),萦,5,2010-11-29 01:54:25,作为变迷我满腔怒火！别再跟我说什么特效！！！【略微剧透】,没剧情，我忍了，没3D效果，我也忍了，变形金刚露脸少，我也忍了，我理解，做特效不容易，做后期更不容易，都不容易，我都理解，但是你们别他妈这么毁我们心目中的英雄行吗？？   我想问问那些支持这部电影的人，你们是真的爱变形金刚么？？你们是真的粉丝么？？真的粉丝难道不...                     ,15.0,1.0,4回应,北京,0.8607946617884464
1430,变形金刚3的影评 (1590),方聿南,5,2010-11-29 01:54:25,山姆，竟敢和金刚抢粉丝！,2007年暑期，当我看到第一部真人版《变形金刚》时，我这个变形迷的心被彻底伤透了。  儿时的我，每天傍晚雷打不动的守在电视机旁，观看那些善恶分明、神通广大的机器人间的斗智斗勇，模仿他们匪夷所思的变形能力，被汽车人的正义感和幽默感所感染，被霸天虎的疯狂野心和阴谋所...                     ,20.0,4.0,3回应,北京,0.9316913721790475
1431,变形金刚3的影评 (1590),vcbear,5,2010-11-29 01:54:25,变形金刚 这个片子我必须给最差评价，且是针对整个系列，希望不要再有同一个导演的后续,变形金刚电影本质上是金刚们作为群众演员的嘻哈音乐长条mtv，导演压根不理解什么是变形金刚，他就是一个美式mv贩子，其实，能坚持自己擅长的东西，哪怕伤害用户但仍然能获得票房，何尝不是一种成功人士  每个画面都不算难看，但作为一个整体毫无节奏感以及情感，故作幽默的部...                     ,7.0,1.0,3回应,广东深圳,0.7946650414255427
1432,变形金刚3的影评 (1590),红藕香残玉簟秋,5,2010-11-29 01:54:25,相比前作差劲许多,影片主要讲述了阿波罗11号40年前登陆月球时原来早就发现了变形金刚的残骸，当年博派首领御天敌带着拯救塞伯坦球的秘密武器“能量柱”逃走，不幸坠落在月球。多年后，狂派威震天设下陷阱，让擎天柱带回御天敌和能量柱，掀起两派在地球的战事。 《变形金刚3》缺少让人惊喜的剧情...                     ,23.0,28.0,0回应,山西晋中,0.06380836078124119
1433,变形金刚3的影评 (1590),payne,5,2010-11-29 01:54:25,你们通通都是在装B！,不管你喜不喜欢，反正我是喜欢！  不管你骂与不骂，反正它票房突破10亿！  不管你看与不看，反正它挤下了同期的其他电影！  尼玛的文艺青年《变形金刚3》你们伤得起么？是你们伤的么？明明名字都叫《变形金刚3》了，你们难道想来看汽车人和霸天虎谈恋爱吗？炸给你看了，打给你...                     ,5.0,1.0,2回应,,0.3293118113889699
1434,变形金刚3的影评 (1590),Another,5,2010-11-29 01:54:25,记念威震天君,这篇影评可能有剧透                        伤心地给出三星。。。最同情威震天，一点坏事没干，开头出来就很有爱心的喂养宠物，戴着一个飘扬着的显得本该英武的他略带忧郁气质的头巾，只能变成一辆充满机械时代怀旧色彩的旧车，中间还被自己盟友御天敌欺负，大家都去打仗了炮火翻天了他还坐在南墙根晒太阳根本不是一个专...                     ,8.0,2.0,1回应,,0.9902142130498233
1435,变形金刚3的影评 (1590),Jedisnake,5,2010-11-29 01:54:25,山姆第三次快跑！,3代的片子延续了2代的剧情混乱风格，基本没看过前传漫画的朋友只能看懂一部分，甚至是完全看不懂。  片子一开头像预告片里那样登陆了月球，至少没像1代时那样只在预告片和前传漫画里交代了一下火星，这算是些许进步。阴谋论的风格叙述，让人不禁大胆遐想，二战德国靠天火的技术...                     ,5.0,,5回应,上海,0.5867219748931918
1436,变形金刚3的影评 (1590),RoBeRt,5,2010-11-29 01:54:25,变3有意思的段子,"1.刚开始看到肯尼迪,麦克纳马拉 差点以为自己在打CoD 7黑色行动 各种历史人物乱入  2.阿姆斯特朗的桥段 其实也被overuse了无数次(PS 奥尔德林其实没下过指令舱 照理说是没进到方舟内部)  3.不出所料的 每部和科幻题材搭边的电影都要提一下 切尔诺贝利 (严格意义上来说 那个小镇...                     ",6.0,1.0,2回应,上海,0.7835125175105832
1437,变形金刚3的影评 (1590),柳亦绵,5,2010-11-29 01:54:25,一场伟大的召妓,这篇影评可能有剧透                        朋友跟我讲，看变3就像召妓，不讲感情，爽就行。 看第一遍，枪版的，没感觉。 看第二遍，我好困，还是没感觉。 看第三遍，准备充分，爽。  因此我知道召妓并且达到爽的境界也是有条件的。  不知道有没有人叫同个妓女三次呢。  再来分解召妓和看变3的共同之处。  1.都是要花银子...                     ,6.0,,8回应,广东深圳,0.41781437963477586
1438,变形金刚3的影评 (1590),释凡,5,2010-11-29 01:54:25,《变形金刚3》：完蛋得太残暴了,每两年看一次好莱坞科幻巨制《变形金刚》，本来该直接忽视剧情，尽情去享受迈克尔·贝视听盛宴，欢欢喜喜。可《变形》前两部完败奥斯卡，让笔者痛感失落，如今第三集隆重热映，想去IMAX+3D瞧个过瘾，却除了“芝加哥大战”稍爽，除了勇猛仗义的擎天柱，除了汽车人假装悲壮死去，...                     ,7.0,2.0,8回应,北京,0.47681982341789975
1439,变形金刚3的影评 (1590),做梦的猫,5,2010-11-29 01:54:25,这片子烂倒不惊讶，令我震惊的是豆瓣上的评分,有几种猜测： 1、豆瓣被收买了。 2、伊利干的。 3、影片引进方干的。 4、当年变形金刚的粉丝们基本绝种了。 5、“市场推广”这个行业出了不少能人：连我老婆这种从来不看美国电影的人，也闹着要去电影院看这片子。 6、编剧机关算尽，算到了这么烂的剧情，根本没人想要浪费时间...                     ,4.0,,1回应,Andorra,0.20529132610378797
1440,变形金刚3的影评 (1590),做梦的猫,2,2011-08-01 23:13:37,狗尾续貂,其实变形金刚这种儿时的玩伴，属于可远观而不可亵玩的货色。为了怀旧，作为同时代人的一个话题拿来聊聊天不错，利用高科技炫特效把它来个复刻也不错的。但一而再再而三地炒这块隔夜饭，就难免让人恼怒。  怒了就不由得给它算算老账：  外太空的超级智能生物为何会是仿人类的造...                     ,,,0回应,Andorra,0.8506567401426072
1441,变形金刚3的影评 (1590),,2,2011-08-01 23:13:37,变形金刚4: 真理列车,变形金刚4: 真理列车 Transformers: Truth of the Train  剧情简介 距今约20年前，一艘来自赛博坦星球的神秘飞船坠落在东方红理想国的西部。卓越的理想国领袖们与飞船上的智慧生命体立下盟约，之后将残骸分解后秘密送往各地，并举全国之力筑起巨大的水坝以隐藏这一秘密，等待崛...                     ,,,0回应,"Auckland, New Zealand",0.844237696737318
1442,变形金刚3的影评 (1590),Rock Otaku,2,2011-08-01 23:13:37,简评,片子那么长但看完发现没什么让我回味的地方，就悟出两个道理，最有威胁的是人心，小妮子四两拨千斤的离间就发挥了扭转战局的重要意义，神马折腾都是浮云，还有就是觉得以后IMAX大片买票就跟gewara混了，正大的厅即使座位偏视野还是不错滴。                     ,,,0回应,上海,0.3374238308682591
1443,变形金刚3的影评 (1590),以太,2,2011-08-01 23:13:37,变3观后感.-.进电影院看的全部跳窗自尽吧,这篇影评可能有剧透                        2年啊，700多天啊，10000多小时啊...  该死的迈克贝让哥整整等了这么长时间才终于见得他老人家苦苦精心制作的大片，尼玛大片啊，结果两个半小时的电影足足想让老纸睡上一小时，还不如去看日本的东京大片那。 特么的竟然比新版的还珠格格还让人喷血啊 一吐就是2斤多啊 还让不让...                     ,2.0,1.0,0回应,,0.25318822769789195
1444,变形金刚3的影评 (1590),毛毛毛毛毛多多,2,2011-08-01 23:13:37,有点狗血 有点烂尾！,1.整片扯谈太多 2.女主卖肉功底敌不过梅根 3.伊利舒化奶是一款可以改变性取向的高科技产品。。。 4.威震天换上了犀利哥造型 四肢不发达了、头脑更简单了  5.御天敌一醒来就讲英文 其实你丫的根本就在地球长大的吧 6.金刚们也有了发型区别。。尼玛高达都没这个技能哟 亲 7.男主...                     ,,,8回应,广西南宁,0.10163525825212938
1445,变形金刚3的影评 (1590),勇敢一点,2,2011-08-01 23:13:37,把开心网的记录搬过来2011/7/25,拜托剧情那么脑残，能不能不要这么虐人？ 前奏差点拍成纪录片，还敢不敢再长一点？对完全不在状态的女猪脚我已经不想评价了，长得真难看，要什么没什么，还搞了几个大特写，以为在拍MV啊，我要吐血啊，死一边去！她唯一的作用就是挑拨霸天虎和御天敌自相残杀，不然秦天柱就不是...                     ,,,0回应,,0.42389566163241765
1446,变形金刚3的影评 (1590),nathaniel,2,2011-08-01 23:13:37,依然精彩,这篇影评可能有剧透                             Micheal Bay 我记住了这个导演，精彩。   上部女主在这部的消失介绍的不好很清楚，这部女主由于男主的感人英雄故事而爱上他，但却因为哥哥的事不让他去参加战斗，此处有点矛盾，但最后与霸天虎的一番话还是让她在戏中有了一定地位，之前被老板拉来拉去实在是太打酱油了。 ...                     ,,,0回应,吉林长春,0.7617306120771526
